#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0483512
firstFrontCount	1
frontCount	50
avgEvalTime	0.000446584
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.942964	0.179956	0.942964	0.179956	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.49112	0.856982	0.49112	0.856982	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	



#Generation 78 / 100
currentGen	78
evaluateCount	3900
totalTime	3.83962
firstFrontCount	50
frontCount	1
avgEvalTime	6.78e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0651162	1.04015	0.0651162	1.04015	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.49112	0.856982	0.49112	0.856982	0	0	
0.0789128	1.0137	0.0789128	1.0137	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	



#Generation 79 / 100
currentGen	79
evaluateCount	3950
totalTime	3.86507
firstFrontCount	50
frontCount	1
avgEvalTime	5.644e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219209	0.935979	0.219209	0.935979	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49112	0.856982	0.49112	0.856982	0	0	



#Generation 80 / 100
currentGen	80
evaluateCount	4000
totalTime	3.88898
firstFrontCount	50
frontCount	1
avgEvalTime	6.04e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.49112	0.856982	0.49112	0.856982	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	



#Generation 81 / 100
currentGen	81
evaluateCount	4050
totalTime	4.00731
firstFrontCount	50
frontCount	1
avgEvalTime	6.69e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0651162	1.04015	0.0651162	1.04015	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.942964	0.179956	0.942964	0.179956	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.150526	0.961992	0.150526	0.961992	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.954477	0.177695	0.954477	0.177695	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	



#Generation 82 / 100
currentGen	82
evaluateCount	4100
totalTime	4.0361
firstFrontCount	49
frontCount	2
avgEvalTime	5.294e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0651162	1.04015	0.0651162	1.04015	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.150526	0.961992	0.150526	0.961992	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.487504	0.870474	0.487504	0.870474	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.939438	0.176371	0.939438	0.176371	0	0	
0.132796	1.10198	0.132796	1.10198	0	0	



#Generation 83 / 100
currentGen	83
evaluateCount	4150
totalTime	4.06088
firstFrontCount	50
frontCount	1
avgEvalTime	6.48e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0651162	1.04015	0.0651162	1.04015	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.150526	0.961992	0.150526	0.961992	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.939438	0.176371	0.939438	0.176371	0	0	
0.834696	0.49538	0.834696	0.49538	0	0	
0.479789	0.862666	0.479789	0.862666	0	0	



#Generation 84 / 100
currentGen	84
evaluateCount	4200
totalTime	4.0847
firstFrontCount	50
frontCount	1
avgEvalTime	5.618e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0651162	1.04015	0.0651162	1.04015	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.150526	0.961992	0.150526	0.961992	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.837777	0.491816	0.837777	0.491816	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.939438	0.176371	0.939438	0.176371	0	0	
0.834696	0.49538	0.834696	0.49538	0	0	
0.479789	0.862666	0.479789	0.862666	0	0	



#Generation 85 / 100
currentGen	85
evaluateCount	4250
totalTime	4.11066
firstFrontCount	50
frontCount	1
avgEvalTime	6.722e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.04802	0.091267	1.04802	0.091267	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.939438	0.176371	0.939438	0.176371	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.150526	0.961992	0.150526	0.961992	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.479789	0.862666	0.479789	0.862666	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.834696	0.49538	0.834696	0.49538	0	0	



#Generation 86 / 100
currentGen	86
evaluateCount	4300
totalTime	4.22352
firstFrontCount	50
frontCount	1
avgEvalTime	5.976e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
1.04802	0.091267	1.04802	0.091267	0	0	
0.0651162	1.04015	0.0651162	1.04015	0	0	
0.939438	0.176371	0.939438	0.176371	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
0.964275	0.149065	0.964275	0.149065	0	0	
0.986294	0.11517	0.986294	0.11517	0	0	
0.783717	0.576513	0.783717	0.576513	0	0	
0.682161	0.771913	0.682161	0.771913	0	0	
0.800858	0.513664	0.800858	0.513664	0	0	
1.01503	0.0980953	1.01503	0.0980953	0	0	
0.463728	0.917283	0.463728	0.917283	0	0	
0.0815836	1.01158	0.0815836	1.01158	0	0	
0.759683	0.734498	0.759683	0.734498	0	0	
0.476808	0.877489	0.476808	0.877489	0	0	
0.932321	0.46851	0.932321	0.46851	0	0	
0.173102	0.955046	0.173102	0.955046	0	0	
0.12104	0.999262	0.12104	0.999262	0	0	
0.573169	0.776503	0.573169	0.776503	0	0	
0.882115	0.474263	0.882115	0.474263	0	0	
0.766612	0.702109	0.766612	0.702109	0	0	
0.137148	0.973138	0.137148	0.973138	0	0	
0.150526	0.961992	0.150526	0.961992	0	0	
0.696994	0.766165	0.696994	0.766165	0	0	
0.49624	0.829505	0.49624	0.829505	0	0	
0.5256	0.813591	0.5256	0.813591	0	0	
0.494594	0.854136	0.494594	0.854136	0	0	
0.197253	0.944949	0.197253	0.944949	0	0	
0.531902	0.789344	0.531902	0.789344	0	0	
0.727827	0.764232	0.727827	0.764232	0	0	
0.746682	0.754591	0.746682	0.754591	0	0	
0.859315	0.482552	0.859315	0.482552	0	0	
0.0761777	1.02854	0.0761777	1.02854	0	0	
0.52063	0.828854	0.52063	0.828854	0	0	
0.123198	0.989827	0.123198	0.989827	0	0	
0.479789	0.862666	0.479789	0.862666	0	0	
0.556071	0.783577	0.556071	0.783577	0	0	
0.207329	0.939155	0.207329	0.939155	0	0	
0.879527	0.475284	0.879527	0.475284	0	0	
0.848917	0.490205	0.848917	0.490205	0	0	
0.543982	0.784233	0.543982	0.784233	0	0	
0.738977	0.760359	0.738977	0.760359	0	0	
0.816117	0.50271	0.816117	0.50271	0	0	
0.810461	0.513619	0.810461	0.513619	0	0	
0.826362	0.501245	0.826362	0.501245	0	0	
0.834696	0.49538	0.834696	0.49538	0	0	



#Generation 87 / 100
currentGen	87
evaluateCount	4350
totalTime	4.25059
firstFrontCount	50
frontCount	1
avgEvalTime	4.526e-06
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.0651162	1.04015	0.0651162	1.04015	0	0	
1.04802	0.091267	1.04802	0.091267	0	0	
0.939438	0.176371	0.939438	0.176371	0	0	
0.936913	0.461597	0.936913	0.461597	0	0	
0.453132	0.928699	0.453132	0.928699	0	0	
0.219081	0.932357	0.219081	0.932357	0	0	
0.773198	0.693298	0.773198	0.693298	0	0	
0.776971	0.584721	0.776971	0.584721	0	0	
0.608827	0.773866	0.608827	0.773866	0	0	
